appid,name,banner,woke,description
219740,"Don't Starve","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/219740/header_292x136.jpg?t=1738778405",-1,"Contains overtly pro-LGBTQ+ messaging. The character WX-78 is non-binary, uses they/them pronouns, and uses the honorific Mx. WX-78 was not originally designed non-binary but changed due to feedback."
787970,"miraclr - Divine Dating Sim","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/787970/header_292x136.jpg?t=1624045532",-1,"Contains overtly pro-LGBTQ+ messaging. Non-binary player character option. Homosexual romance options."
899470,"Chook & Sosig: Walk the Plank","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/899470/header_292x136.jpg?t=1565224765",-1,"Contains overtly pro-LGBTQ+ messaging. The character Sosig is non-binary and uses they/them pronouns."
730050,"Verdant Skies","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/730050/header_292x136.jpg?t=1736896480",-1,"Contains overtly pro-DEI messaging. Contains overtly pro-LGBTQ+ messaging. The first npc you meet is a blind WOC whose description talks about overcoming disability. Non-binary npcs that use they/them"
251470,"TowerFall Ascension","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/251470/header_292x136.jpg?t=1715114308",-1,"Contains overtly pro-LGBTQ+ messaging. Contains overtly pro-DEI messaging. The prancing puppet is non-binary and uses they/them pronouns. The blue archer alternate is based on Anita Sarkeesian."
250900,"The Binding of Isaac: Rebirth","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/250900/header_292x136.jpg?t=1731977365",-1,"Contains overtly pro-LGBTQ+ messaging. According to Designer Edmund McMillen, Eden is non-binary, Rainmaker and Hornfel are both gay, and Isaac is genderfluid."
833040,"Hiveswap Friendsim","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/833040/header_292x136.jpg?t=1726130219",-1,"Contains overtly pro-LGBTQ+ messaging. No distinction between a male or female player character. Features multiple non-binary characters that use they/them pronouns."
1181840,"HIVESWAP: ACT 2","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1181840/header_292x136.jpg?t=1678770742",-1,"Contains overtly pro-LGBTQ+ messaging. Features multiple non-binary characters that use they/them pronouns."
623940,"HIVESWAP: ACT 1","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/623940/header_292x136.jpg?t=1623696220",-1,"Contains overtly pro-LGBTQ+ messaging. Features multiple non-binary characters that use they/them pronouns."
587620,"Okami HD","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/587620/header_292x136.jpg?t=1733787035",0,"Contains subtly pro-LGBTQ+ messaging. Despite the fact the Shinto entity the player character is based on is a Goddess, the PS2 game manual says Amaterasu was deliberately written to be genderless."
1328670,"Mass Effect™ Legendary Edition","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1328670/header_292x136.jpg?t=1725576882",0,"Contains subtly pro-LGBTQ+ messaging. Homosexual romance options."
1238000,"Mass Effect™: Andromeda Deluxe Edition","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1238000/header_292x136.jpg?t=1661437203",-1,"Contains overtly pro-LGBTQ+ messaging. The npc Hainly Abrams is trans. Homosexual romance options. The Asari have been retconned and now go by a variety of pronouns."
1238020,"Mass Effect™ 3 N7 Digital Deluxe Edition (2012)","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1238020/header_292x136.jpg?t=1683275829",0,"Contains subtly pro-LGBTQ+ messaging. Homosexual romance options."
2362420,"Mass Effect 2 (2010) Edition","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2362420/header_292x136.jpg?t=1708017054",0,"Contains subtly pro-LGBTQ+ messaging. Homosexual romance options."
17460,"Mass Effect (2007)","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/17460/header_292x136.jpg?t=1684225163",0,"Contains subtly pro-LGBTQ+ messaging. Homosexual romance options."
310950,"Street Fighter V","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/310950/header_292x136.jpg?t=1705467952",0,"Contains subtly pro-LGBTQ+ messaging. The character Seth has a feminine appearance in this game but retains his male voice and still uses male pronouns."
606280,"Darksiders III","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/606280/header_292x136.jpg?t=1725285714",-1,"Contains overtly pro-LGBTQ+ messaging. The npc Lust has an androgynous appearance and is referred to using they/them pronouns. This character's voice is also not distinctly male or female."
70300,"VVVVVV","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/70300/header_292x136.jpg?t=1704968437",0,"Contains subtly pro-LGBTQ+ messaging. According to the creator, the player character has an intentionally ambiguous gender and uses they/them pronouns."
1076550,"SAMURAI SHODOWN V SPECIAL / サムライスピリッツ零スペシャル","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1076550/header_292x136.jpg?t=1580721821",-1,"Contains overtly pro-LGBTQ+ messaging. The boss character Yumeji is non-binary and uses they/them pronouns in English or gender neutral language in Japanese."
790820,"Valkyria Chronicles 4 Complete Edition","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/790820/header_292x136.jpg?t=1722504577",-1,"Contains overtly pro-LGBTQ+ messaging. The character Rosetta is non-binary and uses they/them pronouns."
1247020,"Lovingly Evil","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1247020/header_292x136.jpg?t=1731052451",-1,"Contains overtly pro-LGBTQ+ messaging. No distinction between male and female during character creation. Pronoun selection including an option for they/them. Homosexual romance options."
738270,"Ciel Fledge: A Daughter Raising Simulator","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/738270/header_292x136.jpg?t=1727195163",-1,"Contains overtly pro-LGBTQ+ messaging. Option to have the honorifix Mx. Multiple non-binary characters."
591750,"Solo","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/591750/header_292x136.jpg?t=1524832492",-1,"Contains overtly pro-LGBTQ+ messaging. LGBTQ+ player character options including homosexual and non-binary."
420530,"OneShot","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/420530/header_292x136.jpg?t=1729475523",0,"Contains subtly pro-LGBTQ+ messaging. The player character is only referred to by name. There is no indication the character is male or female."
1166290,"Death and Taxes","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1166290/header_292x136.jpg?t=1731682837",-1,"Contains overtly pro-LGBTQ+ messaging. All humans are referred to using they/them pronouns."
221910,"The Stanley Parable","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/221910/header_292x136.jpg?t=1728164340",1,"Contains no Woke content."
1703340,"The Stanley Parable: Ultra Deluxe","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1703340/header_292x136.jpg?t=1712065263",-1,"Contains overtly pro-LGBTQ+ messaging. This version refers to the player as 'they' rather than 'he or she' like the original did."
1659040,"HITMAN World of Assassination","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1659040/header_292x136_alt_assets_5.jpg?t=1737630798",-1,"Contains overtly pro-DEI and overtly pro-LGBTQ+ messaging. One of the opening screens is a diversity disclaimer. Features multiple minor LGBTQ+ npcs. Sierra Knox is implied to be a lesbian."
305620,"The Long Dark","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/305620/header_292x136.jpg?t=1734041184",1,"Contains no Woke content."
1092790,"Inscryption","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1092790/header_292x136.jpg?t=1733342309",1,"Contains no Woke content."
548570,"RAGE 2","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/548570/header_292x136.jpg?t=1706806221",-1,"Contains overtly pro-DEI messaging. Features an improbably high number of female combatants, many of whom are authority figures."
839770,"Phoenix Point","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/839770/header_292x136.jpg?t=1663608331",-1,"Contains overtly pro-LGBTQ+ and subtly pro-communism messaging. Uses body type in place of biological sex. Synedrion is based on communist principles and is portrayed as the most favorable faction."
1488200,"Symphony of War: The Nephilim Saga","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1488200/header_292x136.jpg?t=1733882601",0,"Contains subtly pro-LGBTQ+ messaging. Homosexual romance options."
640820,"Pathfinder: Kingmaker — Enhanced Plus Edition","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/640820/header_292x136.jpg?t=1738262487",0,"Contains subtly pro-LGBTQ+ messaging. Homosexual romance options. Optional polyamory/polygamy."
435150,"Divinity: Original Sin 2 - Definitive Edition","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/435150/header_292x136.jpg?t=1725653917",0,"Contains subtly pro-LGBTQ+ messaging. Homosexual romance options. Multiple minor homosexual npcs."
373420,"Divinity: Original Sin - Enhanced Edition","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/373420/header_292x136.jpg?t=1725654082",0,"Contains subtly pro-LGBTQ+ messaging. The npcs Olfrig and Ulor are a gay couple who tell you how they fell in love."
362960,"Tyranny","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/362960/header_292x136.jpg?t=1710236901",-1,"Contains overtly pro-LGBTQ+ messaging. Contains overtly pro-DEI messaging. Women own land, men own ships. Tunon and Sirin comment on Kyros existing above gender norms. Multiple minor, homosexual npcs."
291650,"Pillars of Eternity","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/291650/header_292x136.jpg?t=1683221851",1,"Contains no Woke content."
560130,"Pillars of Eternity II: Deadfire","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/560130/header_292x136.jpg?t=1728662681",-1,"Contains overtly pro-LGBTQ+ messaging. Contains overtly anti-colonialism messaging. Multiple LGBTQ+ companions. The male companion Tekehu makes sexually suggestive comments to a male player."
678960,"CODE VEIN","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/678960/header_292x136.jpg?t=1701310785",1,"Contains no Woke content."
275850,"No Man's Sky","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/275850/header_292x136_alt_assets_13.jpg?t=1738159981",0,"Contains subtly pro-LGBTQ+ messaging. Most alien characters and fauna are not sexually dimorphous. Other genders aside from male and female are common and they/them pronouns are frequently used."
481510,"Night in the Woods","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/481510/header_292x136.jpg?t=1706292417",-1,"Contains overtly pro-LGBTQ+ messaging. 2 npcs are a homosexual couple. The Forest God is referred to using they/them pronouns. According to designer Scott Benson, the player character is pansexual."
525480,".hack//G.U. Last Recode","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/525480/header_292x136.jpg?t=1701322437",0,"Contains subtly pro-LGBTQ+ messaging. The character Endrance is a somewhat androgynous male avatar that behaves in an effeminate manner."
541570,"Sally Face - Episode One","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/541570/header_292x136.jpg?t=1667000571",-1,"Contains overtly pro-LGBTQ+ messaging. The player character appears to be non-binary. He is a biological male that dresses like a female."
658060,"Valentine Panic","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/658060/header_292x136.jpg?t=1507904547",0,"Contains subtly pro-LGBTQ+ messaging. No distinction between a male or female player character. Homosexual romance options."
368390,"The Darkside Detective","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/368390/header_292x136.jpg?t=1735923220",-1,"Contains overtly pro-LGBTQ+ messaging. Contains subtly pro-DEI messaging. Both the police chief and mayor are women. The police chief includes non-binary along with male and female in her dialogue."
677300,"Ghosts of Miami","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/677300/header_292x136.jpg?t=1561409814",-1,"Contains overtly pro-LGBTQ+ messaging. The npc Janet is non-binary and performs as a drag king at a gay bar. LGBTQ+ romance options, including with Janet."
520600,"Purrfect Date - Visual Novel/Dating Simulator","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/520600/header_292x136.jpg?t=1632477900",-1,"Contains overtly pro-LGBTQ+ messaging. Despite the portrait selection, there is no distinction between a male or female player character. The player is referred to using they/them pronouns."
564940,"Alone With You","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/564940/header_292x136.jpg?t=1704051941",0,"Contains subtly pro-LGBTQ+ messaging. No distinction between a male or female player character. Homosexual romance options."
